euSolID	SP Ontology	Variaty name	Accession number in other genebank	Original source of the accession	colSiteCountry
EA00310	SP:0000124	DINNER PLATE B		CRAIG LEHOULLIER	unk
EA00311	SP:0000173	DJENA LEE'S GOLDEN GIRL		CRAIG LEHOULLIER	unk
EA00311	SP:0000127	DJENA LEE'S GOLDEN GIRL		CRAIG LEHOULLIER	unk
EA00311	SP:0000128	DJENA LEE'S GOLDEN GIRL		CRAIG LEHOULLIER	unk
EA00311	SP:0000004	DJENA LEE'S GOLDEN GIRL		CRAIG LEHOULLIER	unk
EA00311	SP:0000071	DJENA LEE'S GOLDEN GIRL		CRAIG LEHOULLIER	unk
EA00311	SP:0000012	DJENA LEE'S GOLDEN GIRL		CRAIG LEHOULLIER	unk
EA00311	SP:0000038	DJENA LEE'S GOLDEN GIRL		CRAIG LEHOULLIER	unk
EA00311	SP:0000124	DJENA LEE'S GOLDEN GIRL		CRAIG LEHOULLIER	unk
EA00312	SP:0000173	DOROTHY'S GREEN		CRAIG LEHOULLIER	unk
EA00312	SP:0000127	DOROTHY'S GREEN		CRAIG LEHOULLIER	unk
EA00312	SP:0000128	DOROTHY'S GREEN		CRAIG LEHOULLIER	unk
EA00312	SP:0000004	DOROTHY'S GREEN		CRAIG LEHOULLIER	unk
EA00312	SP:0000012	DOROTHY'S GREEN		CRAIG LEHOULLIER	unk
EA00312	SP:0000038	DOROTHY'S GREEN		CRAIG LEHOULLIER	unk
EA00312	SP:0000124	DOROTHY'S GREEN		CRAIG LEHOULLIER	unk
EA00313	SP:0000173	DWARF PERFECTION		CRAIG LEHOULLIER	unk
EA00313	SP:0000127	DWARF PERFECTION		CRAIG LEHOULLIER	unk
EA00313	SP:0000128	DWARF PERFECTION		CRAIG LEHOULLIER	unk
EA00313	SP:0000004	DWARF PERFECTION		CRAIG LEHOULLIER	unk
EA00313	SP:0000071	DWARF PERFECTION		CRAIG LEHOULLIER	unk
EA00313	SP:0000180	DWARF PERFECTION		CRAIG LEHOULLIER	unk
EA00313	SP:0000012	DWARF PERFECTION		CRAIG LEHOULLIER	unk
EA00313	SP:0000038	DWARF PERFECTION		CRAIG LEHOULLIER	unk
EA00313	SP:0000124	DWARF PERFECTION		CRAIG LEHOULLIER	unk
EA00314	SP:0000173	DWARF RECESSIVE		CRAIG LEHOULLIER	unk
EA00314	SP:0000127	DWARF RECESSIVE		CRAIG LEHOULLIER	unk
EA00314	SP:0000128	DWARF RECESSIVE		CRAIG LEHOULLIER	unk
EA00314	SP:0000004	DWARF RECESSIVE		CRAIG LEHOULLIER	unk
EA00314	SP:0000071	DWARF RECESSIVE		CRAIG LEHOULLIER	unk
EA00314	SP:0000180	DWARF RECESSIVE		CRAIG LEHOULLIER	unk
EA00314	SP:0000012	DWARF RECESSIVE		CRAIG LEHOULLIER	unk
EA00314	SP:0000038	DWARF RECESSIVE		CRAIG LEHOULLIER	unk
EA00314	SP:0000124	DWARF RECESSIVE		CRAIG LEHOULLIER	unk
EA00315	SP:0000173	EARLIE ANNIE		CRAIG LEHOULLIER	unk
EA00315	SP:0000127	EARLIE ANNIE		CRAIG LEHOULLIER	unk
EA00315	SP:0000128	EARLIE ANNIE		CRAIG LEHOULLIER	unk
EA00315	SP:0000004	EARLIE ANNIE		CRAIG LEHOULLIER	unk
EA00315	SP:0000071	EARLIE ANNIE		CRAIG LEHOULLIER	unk
EA00315	SP:0000180	EARLIE ANNIE		CRAIG LEHOULLIER	unk
EA00315	SP:0000012	EARLIE ANNIE		CRAIG LEHOULLIER	unk
EA00315	SP:0000038	EARLIE ANNIE		CRAIG LEHOULLIER	unk
EA00315	SP:0000124	EARLIE ANNIE		CRAIG LEHOULLIER	unk
EA00316	SP:0000173	EARLIEST OF ALL		CRAIG LEHOULLIER	unk
EA00316	SP:0000127	EARLIEST OF ALL		CRAIG LEHOULLIER	unk
EA00316	SP:0000128	EARLIEST OF ALL		CRAIG LEHOULLIER	unk
EA00316	SP:0000004	EARLIEST OF ALL		CRAIG LEHOULLIER	unk
EA00316	SP:0000071	EARLIEST OF ALL		CRAIG LEHOULLIER	unk
EA00316	SP:0000012	EARLIEST OF ALL		CRAIG LEHOULLIER	unk
EA00316	SP:0000038	EARLIEST OF ALL		CRAIG LEHOULLIER	unk
EA00316	SP:0000124	EARLIEST OF ALL		CRAIG LEHOULLIER	unk
EA00317	SP:0000173	EARLY GIANT		CRAIG LEHOULLIER	unk
EA00317	SP:0000127	EARLY GIANT		CRAIG LEHOULLIER	unk
EA00317	SP:0000128	EARLY GIANT		CRAIG LEHOULLIER	unk
EA00317	SP:0000004	EARLY GIANT		CRAIG LEHOULLIER	unk
EA00317	SP:0000071	EARLY GIANT		CRAIG LEHOULLIER	unk
EA00317	SP:0000180	EARLY GIANT		CRAIG LEHOULLIER	unk
EA00317	SP:0000012	EARLY GIANT		CRAIG LEHOULLIER	unk
EA00317	SP:0000038	EARLY GIANT		CRAIG LEHOULLIER	unk
EA00317	SP:0000124	EARLY GIANT		CRAIG LEHOULLIER	unk
EA00318	SP:0000173	EARLY LARGE RED		CRAIG LEHOULLIER	unk
EA00318	SP:0000127	EARLY LARGE RED		CRAIG LEHOULLIER	unk
EA00318	SP:0000128	EARLY LARGE RED		CRAIG LEHOULLIER	unk
EA00318	SP:0000004	EARLY LARGE RED		CRAIG LEHOULLIER	unk
EA00318	SP:0000071	EARLY LARGE RED		CRAIG LEHOULLIER	unk
EA00318	SP:0000180	EARLY LARGE RED		CRAIG LEHOULLIER	unk
EA00318	SP:0000012	EARLY LARGE RED		CRAIG LEHOULLIER	unk
EA00318	SP:0000038	EARLY LARGE RED		CRAIG LEHOULLIER	unk
EA00318	SP:0000124	EARLY LARGE RED		CRAIG LEHOULLIER	unk
EA00319	SP:0000173	ELBE		CRAIG LEHOULLIER	unk
EA00319	SP:0000127	ELBE		CRAIG LEHOULLIER	unk
EA00319	SP:0000128	ELBE		CRAIG LEHOULLIER	unk
EA00319	SP:0000004	ELBE		CRAIG LEHOULLIER	unk
EA00319	SP:0000071	ELBE		CRAIG LEHOULLIER	unk
EA00319	SP:0000180	ELBE		CRAIG LEHOULLIER	unk
EA00319	SP:0000012	ELBE		CRAIG LEHOULLIER	unk
EA00319	SP:0000038	ELBE		CRAIG LEHOULLIER	unk
EA00319	SP:0000124	ELBE		CRAIG LEHOULLIER	unk
EA00321	SP:0000173	FERRIS WHEEL		CRAIG LEHOULLIER	unk
EA00321	SP:0000127	FERRIS WHEEL		CRAIG LEHOULLIER	unk
EA00321	SP:0000128	FERRIS WHEEL		CRAIG LEHOULLIER	unk
EA00321	SP:0000004	FERRIS WHEEL		CRAIG LEHOULLIER	unk
EA00321	SP:0000071	FERRIS WHEEL		CRAIG LEHOULLIER	unk
EA00321	SP:0000180	FERRIS WHEEL		CRAIG LEHOULLIER	unk
EA00321	SP:0000012	FERRIS WHEEL		CRAIG LEHOULLIER	unk
EA00321	SP:0000038	FERRIS WHEEL		CRAIG LEHOULLIER	unk
EA00321	SP:0000124	FERRIS WHEEL		CRAIG LEHOULLIER	unk
EA00322	SP:0000173	FIRESTEEL		CRAIG LEHOULLIER	unk
EA00322	SP:0000127	FIRESTEEL		CRAIG LEHOULLIER	unk
EA00322	SP:0000128	FIRESTEEL		CRAIG LEHOULLIER	unk
EA00322	SP:0000004	FIRESTEEL		CRAIG LEHOULLIER	unk
EA00322	SP:0000071	FIRESTEEL		CRAIG LEHOULLIER	unk
EA00322	SP:0000012	FIRESTEEL		CRAIG LEHOULLIER	unk
EA00322	SP:0000038	FIRESTEEL		CRAIG LEHOULLIER	unk
EA00322	SP:0000124	FIRESTEEL		CRAIG LEHOULLIER	unk
EA00323	SP:0000173	FORDHOOK FIRST		CRAIG LEHOULLIER	unk
EA00323	SP:0000127	FORDHOOK FIRST		CRAIG LEHOULLIER	unk
EA00323	SP:0000128	FORDHOOK FIRST		CRAIG LEHOULLIER	unk
EA00323	SP:0000004	FORDHOOK FIRST		CRAIG LEHOULLIER	unk
EA00323	SP:0000071	FORDHOOK FIRST		CRAIG LEHOULLIER	unk
EA00323	SP:0000180	FORDHOOK FIRST		CRAIG LEHOULLIER	unk
EA00323	SP:0000012	FORDHOOK FIRST		CRAIG LEHOULLIER	unk
EA00323	SP:0000038	FORDHOOK FIRST		CRAIG LEHOULLIER	unk
EA00323	SP:0000124	FORDHOOK FIRST		CRAIG LEHOULLIER	unk
EA00325	SP:0000173	GALINA		CRAIG LEHOULLIER	unk
EA00325	SP:0000127	GALINA		CRAIG LEHOULLIER	unk
EA00325	SP:0000128	GALINA		CRAIG LEHOULLIER	unk
EA00325	SP:0000004	GALINA		CRAIG LEHOULLIER	unk
EA00325	SP:0000071	GALINA		CRAIG LEHOULLIER	unk
EA00325	SP:0000180	GALINA		CRAIG LEHOULLIER	unk
EA00325	SP:0000012	GALINA		CRAIG LEHOULLIER	unk
EA00325	SP:0000038	GALINA		CRAIG LEHOULLIER	unk
EA00325	SP:0000124	GALINA		CRAIG LEHOULLIER	unk
EA00326	SP:0000173	GALLO PLUM		CRAIG LEHOULLIER	unk
EA00326	SP:0000127	GALLO PLUM		CRAIG LEHOULLIER	unk
EA00326	SP:0000128	GALLO PLUM		CRAIG LEHOULLIER	unk
EA00326	SP:0000004	GALLO PLUM		CRAIG LEHOULLIER	unk
EA00326	SP:0000071	GALLO PLUM		CRAIG LEHOULLIER	unk
EA00326	SP:0000012	GALLO PLUM		CRAIG LEHOULLIER	unk
EA00326	SP:0000124	GALLO PLUM		CRAIG LEHOULLIER	unk
EA00328	SP:0000173	GARVEY'S ORANGE		CRAIG LEHOULLIER	unk
EA00328	SP:0000127	GARVEY'S ORANGE		CRAIG LEHOULLIER	unk
EA00328	SP:0000128	GARVEY'S ORANGE		CRAIG LEHOULLIER	unk
EA00328	SP:0000004	GARVEY'S ORANGE		CRAIG LEHOULLIER	unk
EA00328	SP:0000071	GARVEY'S ORANGE		CRAIG LEHOULLIER	unk
EA00328	SP:0000180	GARVEY'S ORANGE		CRAIG LEHOULLIER	unk
EA00328	SP:0000012	GARVEY'S ORANGE		CRAIG LEHOULLIER	unk
EA00328	SP:0000038	GARVEY'S ORANGE		CRAIG LEHOULLIER	unk
EA00328	SP:0000124	GARVEY'S ORANGE		CRAIG LEHOULLIER	unk
EA00333	SP:0000173	GERMAN HEIRLOOM		CRAIG LEHOULLIER	unk
EA00333	SP:0000127	GERMAN HEIRLOOM		CRAIG LEHOULLIER	unk
EA00333	SP:0000128	GERMAN HEIRLOOM		CRAIG LEHOULLIER	unk
EA00333	SP:0000004	GERMAN HEIRLOOM		CRAIG LEHOULLIER	unk
EA00333	SP:0000071	GERMAN HEIRLOOM		CRAIG LEHOULLIER	unk
EA00333	SP:0000180	GERMAN HEIRLOOM		CRAIG LEHOULLIER	unk
EA00333	SP:0000012	GERMAN HEIRLOOM		CRAIG LEHOULLIER	unk
EA00333	SP:0000038	GERMAN HEIRLOOM		CRAIG LEHOULLIER	unk
EA00333	SP:0000124	GERMAN HEIRLOOM		CRAIG LEHOULLIER	unk
EA00334	SP:0000173	GERMAN JOHNSON		CRAIG LEHOULLIER	unk
EA00334	SP:0000127	GERMAN JOHNSON		CRAIG LEHOULLIER	unk
EA00334	SP:0000128	GERMAN JOHNSON		CRAIG LEHOULLIER	unk
EA00334	SP:0000004	GERMAN JOHNSON		CRAIG LEHOULLIER	unk
EA00334	SP:0000071	GERMAN JOHNSON		CRAIG LEHOULLIER	unk
EA00334	SP:0000180	GERMAN JOHNSON		CRAIG LEHOULLIER	unk
EA00334	SP:0000012	GERMAN JOHNSON		CRAIG LEHOULLIER	unk
EA00334	SP:0000038	GERMAN JOHNSON		CRAIG LEHOULLIER	unk
EA00334	SP:0000124	GERMAN JOHNSON		CRAIG LEHOULLIER	unk
EA00335	SP:0000173	GERMAN PINK		CRAIG LEHOULLIER	unk
EA00335	SP:0000127	GERMAN PINK		CRAIG LEHOULLIER	unk
EA00335	SP:0000128	GERMAN PINK		CRAIG LEHOULLIER	unk
EA00335	SP:0000004	GERMAN PINK		CRAIG LEHOULLIER	unk
EA00335	SP:0000071	GERMAN PINK		CRAIG LEHOULLIER	unk
EA00335	SP:0000180	GERMAN PINK		CRAIG LEHOULLIER	unk
EA00335	SP:0000038	GERMAN PINK		CRAIG LEHOULLIER	unk
EA00337	SP:0000173	GIANT BEAUTY		CRAIG LEHOULLIER	unk
EA00337	SP:0000127	GIANT BEAUTY		CRAIG LEHOULLIER	unk
EA00337	SP:0000128	GIANT BEAUTY		CRAIG LEHOULLIER	unk
EA00337	SP:0000004	GIANT BEAUTY		CRAIG LEHOULLIER	unk
EA00337	SP:0000071	GIANT BEAUTY		CRAIG LEHOULLIER	unk
EA00337	SP:0000180	GIANT BEAUTY		CRAIG LEHOULLIER	unk
EA00337	SP:0000012	GIANT BEAUTY		CRAIG LEHOULLIER	unk
EA00337	SP:0000038	GIANT BEAUTY		CRAIG LEHOULLIER	unk
EA00337	SP:0000124	GIANT BEAUTY		CRAIG LEHOULLIER	unk
EA00338	SP:0000173	GIANT SYRIAN		CRAIG LEHOULLIER	unk
EA00338	SP:0000127	GIANT SYRIAN		CRAIG LEHOULLIER	unk
EA00338	SP:0000128	GIANT SYRIAN		CRAIG LEHOULLIER	unk
EA00338	SP:0000004	GIANT SYRIAN		CRAIG LEHOULLIER	unk
EA00338	SP:0000071	GIANT SYRIAN		CRAIG LEHOULLIER	unk
EA00338	SP:0000180	GIANT SYRIAN		CRAIG LEHOULLIER	unk
EA00338	SP:0000012	GIANT SYRIAN		CRAIG LEHOULLIER	unk
EA00338	SP:0000124	GIANT SYRIAN		CRAIG LEHOULLIER	unk
EA00340	SP:0000173	GOLDEN GLOW		CRAIG LEHOULLIER	unk
EA00340	SP:0000127	GOLDEN GLOW		CRAIG LEHOULLIER	unk
EA00340	SP:0000128	GOLDEN GLOW		CRAIG LEHOULLIER	unk
EA00340	SP:0000004	GOLDEN GLOW		CRAIG LEHOULLIER	unk
EA00340	SP:0000071	GOLDEN GLOW		CRAIG LEHOULLIER	unk
EA00340	SP:0000180	GOLDEN GLOW		CRAIG LEHOULLIER	unk
EA00340	SP:0000012	GOLDEN GLOW		CRAIG LEHOULLIER	unk
EA00340	SP:0000038	GOLDEN GLOW		CRAIG LEHOULLIER	unk
EA00340	SP:0000124	GOLDEN GLOW		CRAIG LEHOULLIER	unk
EA00342	SP:0000173	GOLDEN QUEEN		CRAIG LEHOULLIER	unk
EA00342	SP:0000127	GOLDEN QUEEN		CRAIG LEHOULLIER	unk
EA00342	SP:0000128	GOLDEN QUEEN		CRAIG LEHOULLIER	unk
EA00342	SP:0000004	GOLDEN QUEEN		CRAIG LEHOULLIER	unk
EA00342	SP:0000071	GOLDEN QUEEN		CRAIG LEHOULLIER	unk
EA00342	SP:0000180	GOLDEN QUEEN		CRAIG LEHOULLIER	unk
EA00342	SP:0000012	GOLDEN QUEEN		CRAIG LEHOULLIER	unk
EA00342	SP:0000038	GOLDEN QUEEN		CRAIG LEHOULLIER	unk
EA00342	SP:0000124	GOLDEN QUEEN		CRAIG LEHOULLIER	unk
EA00344	SP:0000173	GOLIATH		CRAIG LEHOULLIER	unk
EA00344	SP:0000127	GOLIATH		CRAIG LEHOULLIER	unk
EA00344	SP:0000128	GOLIATH		CRAIG LEHOULLIER	unk
EA00344	SP:0000004	GOLIATH		CRAIG LEHOULLIER	unk
EA00344	SP:0000071	GOLIATH		CRAIG LEHOULLIER	unk
EA00344	SP:0000180	GOLIATH		CRAIG LEHOULLIER	unk
EA00344	SP:0000012	GOLIATH		CRAIG LEHOULLIER	unk
EA00344	SP:0000124	GOLIATH		CRAIG LEHOULLIER	unk
EA00345	SP:0000173	GRANDPA CHARLIE		CRAIG LEHOULLIER	unk
EA00345	SP:0000127	GRANDPA CHARLIE		CRAIG LEHOULLIER	unk
EA00345	SP:0000128	GRANDPA CHARLIE		CRAIG LEHOULLIER	unk
EA00345	SP:0000004	GRANDPA CHARLIE		CRAIG LEHOULLIER	unk
EA00345	SP:0000071	GRANDPA CHARLIE		CRAIG LEHOULLIER	unk
EA00345	SP:0000180	GRANDPA CHARLIE		CRAIG LEHOULLIER	unk
EA00345	SP:0000012	GRANDPA CHARLIE		CRAIG LEHOULLIER	unk
EA00345	SP:0000038	GRANDPA CHARLIE		CRAIG LEHOULLIER	unk
EA00345	SP:0000124	GRANDPA CHARLIE		CRAIG LEHOULLIER	unk
EA00346	SP:0000173	GRANDPA COCK'S PLUME		CRAIG LEHOULLIER	unk
EA00346	SP:0000127	GRANDPA COCK'S PLUME		CRAIG LEHOULLIER	unk
EA00346	SP:0000128	GRANDPA COCK'S PLUME		CRAIG LEHOULLIER	unk
EA00346	SP:0000004	GRANDPA COCK'S PLUME		CRAIG LEHOULLIER	unk
EA00346	SP:0000180	GRANDPA COCK'S PLUME		CRAIG LEHOULLIER	unk
EA00347	SP:0000173	GRANNY BRADLEY		CRAIG LEHOULLIER	unk
EA00347	SP:0000127	GRANNY BRADLEY		CRAIG LEHOULLIER	unk
EA00347	SP:0000128	GRANNY BRADLEY		CRAIG LEHOULLIER	unk
EA00347	SP:0000004	GRANNY BRADLEY		CRAIG LEHOULLIER	unk
EA00347	SP:0000071	GRANNY BRADLEY		CRAIG LEHOULLIER	unk
EA00347	SP:0000012	GRANNY BRADLEY		CRAIG LEHOULLIER	unk
EA00347	SP:0000038	GRANNY BRADLEY		CRAIG LEHOULLIER	unk
EA00347	SP:0000124	GRANNY BRADLEY		CRAIG LEHOULLIER	unk
EA00349	SP:0000173	GRUNE HELARIOS		CRAIG LEHOULLIER	unk
EA00349	SP:0000127	GRUNE HELARIOS		CRAIG LEHOULLIER	unk
EA00349	SP:0000128	GRUNE HELARIOS		CRAIG LEHOULLIER	unk
EA00349	SP:0000004	GRUNE HELARIOS		CRAIG LEHOULLIER	unk
EA00349	SP:0000180	GRUNE HELARIOS		CRAIG LEHOULLIER	unk
EA00349	SP:0000012	GRUNE HELARIOS		CRAIG LEHOULLIER	unk
EA00349	SP:0000038	GRUNE HELARIOS		CRAIG LEHOULLIER	unk
EA00349	SP:0000124	GRUNE HELARIOS		CRAIG LEHOULLIER	unk
EA00350	SP:0000173	GRUSHOVKA		CRAIG LEHOULLIER	unk
EA00350	SP:0000127	GRUSHOVKA		CRAIG LEHOULLIER	unk
EA00350	SP:0000128	GRUSHOVKA		CRAIG LEHOULLIER	unk
EA00350	SP:0000004	GRUSHOVKA		CRAIG LEHOULLIER	unk
EA00350	SP:0000180	GRUSHOVKA		CRAIG LEHOULLIER	unk
EA00350	SP:0000012	GRUSHOVKA		CRAIG LEHOULLIER	unk
EA00350	SP:0000038	GRUSHOVKA		CRAIG LEHOULLIER	unk
EA00350	SP:0000124	GRUSHOVKA		CRAIG LEHOULLIER	unk
EA00351	SP:0000173	GUISEPPE'S BIG BOY		CRAIG LEHOULLIER	unk
EA00351	SP:0000127	GUISEPPE'S BIG BOY		CRAIG LEHOULLIER	unk
EA00351	SP:0000128	GUISEPPE'S BIG BOY		CRAIG LEHOULLIER	unk
EA00351	SP:0000004	GUISEPPE'S BIG BOY		CRAIG LEHOULLIER	unk
EA00351	SP:0000071	GUISEPPE'S BIG BOY		CRAIG LEHOULLIER	unk
EA00351	SP:0000180	GUISEPPE'S BIG BOY		CRAIG LEHOULLIER	unk
EA00351	SP:0000012	GUISEPPE'S BIG BOY		CRAIG LEHOULLIER	unk
EA00351	SP:0000038	GUISEPPE'S BIG BOY		CRAIG LEHOULLIER	unk
EA00351	SP:0000124	GUISEPPE'S BIG BOY		CRAIG LEHOULLIER	unk
EA00353	SP:0000173	HEART'S DELITE		CRAIG LEHOULLIER	unk
EA00353	SP:0000127	HEART'S DELITE		CRAIG LEHOULLIER	unk
EA00353	SP:0000128	HEART'S DELITE		CRAIG LEHOULLIER	unk
EA00353	SP:0000004	HEART'S DELITE		CRAIG LEHOULLIER	unk
EA00353	SP:0000071	HEART'S DELITE		CRAIG LEHOULLIER	unk
EA00353	SP:0000180	HEART'S DELITE		CRAIG LEHOULLIER	unk
EA00353	SP:0000012	HEART'S DELITE		CRAIG LEHOULLIER	unk
EA00353	SP:0000038	HEART'S DELITE		CRAIG LEHOULLIER	unk
EA00353	SP:0000124	HEART'S DELITE		CRAIG LEHOULLIER	unk
EA00354	SP:0000173	HETEROSIS		CRAIG LEHOULLIER	unk
EA00354	SP:0000127	HETEROSIS		CRAIG LEHOULLIER	unk
EA00354	SP:0000128	HETEROSIS		CRAIG LEHOULLIER	unk
EA00354	SP:0000004	HETEROSIS		CRAIG LEHOULLIER	unk
EA00354	SP:0000071	HETEROSIS		CRAIG LEHOULLIER	unk
EA00354	SP:0000180	HETEROSIS		CRAIG LEHOULLIER	unk
EA00354	SP:0000012	HETEROSIS		CRAIG LEHOULLIER	unk
EA00354	SP:0000038	HETEROSIS		CRAIG LEHOULLIER	unk
EA00354	SP:0000124	HETEROSIS		CRAIG LEHOULLIER	unk
EA00356	SP:0000173	HOLY LAND		CRAIG LEHOULLIER	unk
EA00356	SP:0000127	HOLY LAND		CRAIG LEHOULLIER	unk
EA00356	SP:0000128	HOLY LAND		CRAIG LEHOULLIER	unk
EA00356	SP:0000004	HOLY LAND		CRAIG LEHOULLIER	unk
EA00356	SP:0000071	HOLY LAND		CRAIG LEHOULLIER	unk
EA00356	SP:0000012	HOLY LAND		CRAIG LEHOULLIER	unk
EA00356	SP:0000038	HOLY LAND		CRAIG LEHOULLIER	unk
EA00356	SP:0000124	HOLY LAND		CRAIG LEHOULLIER	unk
EA00358	SP:0000173	FARMERS MARKET, HUGE RIBBED OBLATE PINK		CRAIG LEHOULLIER	unk
EA00358	SP:0000127	FARMERS MARKET, HUGE RIBBED OBLATE PINK		CRAIG LEHOULLIER	unk
EA00358	SP:0000128	FARMERS MARKET, HUGE RIBBED OBLATE PINK		CRAIG LEHOULLIER	unk
EA00358	SP:0000004	FARMERS MARKET, HUGE RIBBED OBLATE PINK		CRAIG LEHOULLIER	unk
EA00358	SP:0000071	FARMERS MARKET, HUGE RIBBED OBLATE PINK		CRAIG LEHOULLIER	unk
EA00358	SP:0000012	FARMERS MARKET, HUGE RIBBED OBLATE PINK		CRAIG LEHOULLIER	unk
EA00358	SP:0000038	FARMERS MARKET, HUGE RIBBED OBLATE PINK		CRAIG LEHOULLIER	unk
EA00358	SP:0000124	FARMERS MARKET, HUGE RIBBED OBLATE PINK		CRAIG LEHOULLIER	unk
EA00361	SP:0000173	ILDI		CRAIG LEHOULLIER	unk
EA00361	SP:0000127	ILDI		CRAIG LEHOULLIER	unk
EA00361	SP:0000128	ILDI		CRAIG LEHOULLIER	unk
EA00361	SP:0000004	ILDI		CRAIG LEHOULLIER	unk
EA00361	SP:0000071	ILDI		CRAIG LEHOULLIER	unk
EA00361	SP:0000180	ILDI		CRAIG LEHOULLIER	unk
EA00361	SP:0000012	ILDI		CRAIG LEHOULLIER	unk
EA00361	SP:0000038	ILDI		CRAIG LEHOULLIER	unk
EA00361	SP:0000124	ILDI		CRAIG LEHOULLIER	unk
EA00362	SP:0000173	IMPROVED COLOSSAL RED		CRAIG LEHOULLIER	unk
EA00362	SP:0000127	IMPROVED COLOSSAL RED		CRAIG LEHOULLIER	unk
EA00362	SP:0000004	IMPROVED COLOSSAL RED		CRAIG LEHOULLIER	unk
EA00362	SP:0000071	IMPROVED COLOSSAL RED		CRAIG LEHOULLIER	unk
EA00362	SP:0000012	IMPROVED COLOSSAL RED		CRAIG LEHOULLIER	unk
EA00362	SP:0000038	IMPROVED COLOSSAL RED		CRAIG LEHOULLIER	unk
EA00362	SP:0000124	IMPROVED COLOSSAL RED		CRAIG LEHOULLIER	unk
EA00363	SP:0000173	IMPROVED COLOSSAL YELLOW		CRAIG LEHOULLIER	unk
EA00363	SP:0000127	IMPROVED COLOSSAL YELLOW		CRAIG LEHOULLIER	unk
EA00363	SP:0000128	IMPROVED COLOSSAL YELLOW		CRAIG LEHOULLIER	unk
EA00363	SP:0000004	IMPROVED COLOSSAL YELLOW		CRAIG LEHOULLIER	unk
EA00363	SP:0000071	IMPROVED COLOSSAL YELLOW		CRAIG LEHOULLIER	unk
EA00363	SP:0000012	IMPROVED COLOSSAL YELLOW		CRAIG LEHOULLIER	unk
EA00363	SP:0000038	IMPROVED COLOSSAL YELLOW		CRAIG LEHOULLIER	unk
EA00363	SP:0000124	IMPROVED COLOSSAL YELLOW		CRAIG LEHOULLIER	unk
EA00364	SP:0000173	INDISCHE FLEISCHE		CRAIG LEHOULLIER	unk
EA00364	SP:0000127	INDISCHE FLEISCHE		CRAIG LEHOULLIER	unk
EA00364	SP:0000128	INDISCHE FLEISCHE		CRAIG LEHOULLIER	unk
EA00364	SP:0000004	INDISCHE FLEISCHE		CRAIG LEHOULLIER	unk
EA00364	SP:0000071	INDISCHE FLEISCHE		CRAIG LEHOULLIER	unk
EA00364	SP:0000012	INDISCHE FLEISCHE		CRAIG LEHOULLIER	unk
EA00364	SP:0000038	INDISCHE FLEISCHE		CRAIG LEHOULLIER	unk
EA00364	SP:0000124	INDISCHE FLEISCHE		CRAIG LEHOULLIER	unk
EA00365	SP:0000173	ISBELL'S GOLDEN COLOSSAL		CRAIG LEHOULLIER	unk
EA00365	SP:0000127	ISBELL'S GOLDEN COLOSSAL		CRAIG LEHOULLIER	unk
EA00365	SP:0000128	ISBELL'S GOLDEN COLOSSAL		CRAIG LEHOULLIER	unk
EA00365	SP:0000004	ISBELL'S GOLDEN COLOSSAL		CRAIG LEHOULLIER	unk
EA00365	SP:0000071	ISBELL'S GOLDEN COLOSSAL		CRAIG LEHOULLIER	unk
EA00365	SP:0000012	ISBELL'S GOLDEN COLOSSAL		CRAIG LEHOULLIER	unk
EA00365	SP:0000038	ISBELL'S GOLDEN COLOSSAL		CRAIG LEHOULLIER	unk
EA00365	SP:0000124	ISBELL'S GOLDEN COLOSSAL		CRAIG LEHOULLIER	unk
EA00368	SP:0000173	JAPANESE TRIFELE BLACK		CRAIG LEHOULLIER	unk
EA00368	SP:0000127	JAPANESE TRIFELE BLACK		CRAIG LEHOULLIER	unk
EA00368	SP:0000128	JAPANESE TRIFELE BLACK		CRAIG LEHOULLIER	unk
EA00368	SP:0000004	JAPANESE TRIFELE BLACK		CRAIG LEHOULLIER	unk
EA00368	SP:0000071	JAPANESE TRIFELE BLACK		CRAIG LEHOULLIER	unk
EA00368	SP:0000180	JAPANESE TRIFELE BLACK		CRAIG LEHOULLIER	unk
EA00368	SP:0000012	JAPANESE TRIFELE BLACK		CRAIG LEHOULLIER	unk
EA00368	SP:0000038	JAPANESE TRIFELE BLACK		CRAIG LEHOULLIER	unk
EA00368	SP:0000124	JAPANESE TRIFELE BLACK		CRAIG LEHOULLIER	unk
EA00369	SP:0000173	JD SPECIAL C TEX		CRAIG LEHOULLIER	unk
EA00369	SP:0000127	JD SPECIAL C TEX		CRAIG LEHOULLIER	unk
EA00369	SP:0000128	JD SPECIAL C TEX		CRAIG LEHOULLIER	unk
EA00369	SP:0000004	JD SPECIAL C TEX		CRAIG LEHOULLIER	unk
EA00369	SP:0000071	JD SPECIAL C TEX		CRAIG LEHOULLIER	unk
EA00369	SP:0000180	JD SPECIAL C TEX		CRAIG LEHOULLIER	unk
EA00369	SP:0000012	JD SPECIAL C TEX		CRAIG LEHOULLIER	unk
EA00369	SP:0000038	JD SPECIAL C TEX		CRAIG LEHOULLIER	unk
EA00369	SP:0000124	JD SPECIAL C TEX		CRAIG LEHOULLIER	unk
EA00371	SP:0000173	JOHN'S BIG ORANGE		CRAIG LEHOULLIER	unk
EA00371	SP:0000127	JOHN'S BIG ORANGE		CRAIG LEHOULLIER	unk
EA00371	SP:0000128	JOHN'S BIG ORANGE		CRAIG LEHOULLIER	unk
